#{"t_start": 1676499012.198045, "env_id": "NetworkManagement-v1"}
r,l,t
-331.924,30,445.812563
-348.258,30,446.935548
-326.772,30,448.126971
-319.229,30,449.34821
-325.849,30,450.518988
-315.603,30,451.633087
-335.664,30,453.17928
-341.096,30,454.261554
-317.066,30,455.370541
-342.621,30,456.487071
-333.1,30,457.582294
-339.114,30,458.682535
-330.842,30,459.875041
-338.471,30,461.112519
-351.986,30,462.283645
-343.139,30,463.329927
-345.479,30,464.351272
-321.72,30,465.407455
-315.553,30,466.496879
-334.944,30,467.583364
-323.958,30,468.727922
-322.771,30,470.036503
-342.944,30,471.156929
-335.773,30,472.212992
-342.019,30,473.300074
-313.432,30,474.319927
-328.998,30,475.517683
-332.497,30,476.752618
-340.069,30,477.898319
-334.466,30,479.146689
-311.07,30,480.314348
-339.883,30,481.48595
-340.784,30,482.621433
-348.482,30,483.630523
-317.621,30,484.681644
-347.336,30,485.817881
-332.398,30,486.990332
-339.553,30,488.111982
-347.654,30,489.174121
-313.052,30,490.353387
-337.711,30,491.4853
-312.588,30,492.605935
-344.294,30,493.792492
-309.836,30,494.887225
-336.995,30,498.378099
-333.429,30,500.78389
-316.373,30,502.878225
-352.423,30,504.193701
-313.831,30,505.381027
-337.518,30,506.471087
-332.789,30,507.661067
-316.467,30,509.57941
-336.474,30,511.07727
-333.669,30,512.656452
-337.583,30,514.250108
-315.856,30,515.366698
-334.726,30,516.413064
-326.43,30,517.48418
-315.73,30,518.519863
-332.481,30,519.716139
-317.448,30,520.844644
-332.545,30,521.963181
-329.834,30,523.165555
-322.035,30,524.20153
-340.822,30,525.287851
-339.786,30,526.385961
-310.082,30,527.545947
-354.518,30,528.999571
-305.68,30,530.421462
-322.238,30,532.226156
-327.619,30,533.291662
-335.563,30,534.648902
-338.199,30,535.688908
-343.794,30,536.729553
-317.822,30,537.753814
-313.987,30,538.795712
-331.236,30,539.814766
-314.109,30,540.825601
-303.828,30,541.856477
-337.476,30,542.86212
-335.264,30,543.878359
-311.806,30,544.89395
-308.796,30,545.926726
-327.332,30,546.95772
-318.407,30,547.968951
-307.289,30,548.979655
-316.508,30,549.990708
-329.222,30,551.002767
-333.077,30,552.021443
-327.917,30,553.027411
-327.893,30,554.043332
-342.611,30,555.073206
-327.608,30,556.095906
-317.614,30,557.107568
-306.657,30,558.138939
-330.078,30,559.151954
-335.021,30,560.154169
-350.137,30,561.155617
-326.482,30,562.175025
-337.111,30,563.225541
-331.431,30,564.236858
-348.114,30,565.243523
-337.562,30,566.285382
-322.162,30,567.314352
-314.473,30,568.312272
-327.895,30,569.31424
-331.968,30,570.341294
-309.09,30,571.358107
-323.397,30,572.378289
-333.939,30,573.38291
-330.26,30,574.396007
-342.036,30,575.397715
-308.811,30,578.558334
-322.318,30,579.565618
-335.473,30,580.569126
-344.764,30,581.580168
-331.564,30,582.588739
-329.455,30,583.592398
-335.122,30,584.605531
-329.068,30,585.603013
-336.304,30,586.60801
-311.521,30,587.629393
-332.118,30,588.651488
-318.281,30,589.665217
-344.954,30,590.660865
-309.964,30,591.670705
-294.751,30,592.674639
-345.981,30,593.685005
-330.232,30,594.701349
-317.725,30,595.697582
-334.537,30,596.73614
-342.589,30,597.748302
-336.772,30,598.762148
-309.435,30,599.769991
-338.904,30,600.806729
-331.769,30,601.817568
-327.494,30,602.821573
-347.439,30,603.838475
-315.627,30,604.856519
-338.512,30,605.855558
-299.729,30,606.858692
-321.144,30,607.865488
-354.99,30,608.910881
-324.113,30,609.988298
-344.057,30,610.993544
-331.978,30,612.020305
-347.021,30,613.024745
-315.729,30,614.04754
-343.241,30,615.059209
-328.198,30,616.063373
-339.11,30,617.070141
-318.718,30,618.079013
-306.319,30,619.10451
-318.313,30,620.120926
-317.162,30,621.122648
-320.356,30,622.143276
-337.891,30,623.148128
-333.009,30,624.15679
-352.818,30,625.194449
-324.326,30,626.20642
-305.561,30,627.209918
-312.469,30,628.251318
-329.251,30,629.266013
-321.634,30,630.292986
-310.928,30,631.303874
-335.24,30,632.347928
-312.562,30,633.363148
-347.424,30,634.379067
-335.832,30,635.405367
-318.063,30,636.412694
-344.559,30,637.432954
-332.058,30,638.437721
-328.972,30,639.448064
-336.434,30,640.464441
-311.772,30,641.492032
-314.106,30,642.510983
-294.026,30,643.540869
-336.887,30,644.554089
-336.793,30,645.571572
-341.609,30,646.57831
-332.589,30,649.722583
-331.281,30,650.741755
-336.024,30,651.761641
-319.465,30,652.758435
-337.536,30,653.765249
-318.555,30,654.789417
-323.062,30,655.804027
-324.098,30,656.816724
-307.769,30,657.823554
-327.29,30,658.862381
-339.859,30,659.887889
-332.042,30,660.888115
-325.528,30,661.917163
-330.117,30,662.984035
-310.155,30,663.988347
-326.325,30,664.995787
-323.02,30,665.99466
-309.286,30,667.012196
-342.793,30,668.018921
-325.485,30,669.022172
-327.832,30,670.049709
-336.543,30,671.050165
-328.668,30,672.0817
-352.257,30,673.080431
-338.718,30,674.088119
-303.346,30,675.104092
-314.724,30,676.107299
-328.042,30,677.117043
-316.212,30,678.135812
-341.73,30,679.139798
-327.162,30,680.16059
-324.977,30,681.16601
-337.202,30,682.190094
-308.95,30,683.19548
-322.99,30,684.196323
-333.476,30,685.212939
-331.029,30,686.220897
-287.069,30,687.229699
-316.461,30,688.245914
-303.339,30,689.250326
-335.778,30,690.312224
-338.183,30,691.373318
-329.218,30,692.467005
-341.62,30,693.560334
-331.108,30,694.563489
-336.793,30,695.567801
-342.849,30,696.568351
-340.089,30,697.563353
-331.509,30,698.578444
-326.464,30,699.582545
-309.172,30,700.596791
-317.803,30,701.605457
-329.626,30,702.603035
-299.577,30,703.616328
-347.33,30,704.619792
-335.304,30,705.629364
-332.604,30,706.626581
-316.11,30,707.622835
-316.054,30,708.645633
-325.647,30,709.647175
-316.23,30,710.652577
-319.187,30,711.669231
-317.434,30,712.682963
-321.001,30,713.695197
-330.789,30,714.70752
-317.148,30,715.714811
-331.328,30,716.71926
-326.406,30,717.723798
-321.642,30,718.737223
-335.864,30,722.013377
-316.794,30,723.038435
-331.063,30,724.053075
-308.583,30,725.105486
-327.729,30,726.302613
-334.079,30,727.451105
-327.707,30,728.646109
-314.515,30,729.709403
-304.209,30,730.885647
-340.049,30,731.952604
-329.449,30,733.302813
-331.99,30,735.151617
-327.048,30,736.242551
-336.118,30,737.291293
-327.886,30,738.329077
-339.485,30,739.36678
-346.442,30,740.488079
-325.021,30,741.554962
-305.826,30,742.798591
-319.157,30,744.055018
-306.545,30,745.217877
-307.904,30,746.806236
-323.307,30,748.283572
-332.588,30,749.531634
-324.637,30,750.612725
-316.382,30,751.907891
-302.384,30,753.052939
-325.483,30,754.394199
-325.451,30,755.547011
-315.102,30,756.740979
-328.191,30,757.994204
-328.455,30,759.351311
-311.097,30,760.578839
-342.883,30,761.731783
-321.194,30,762.852226
-317.434,30,763.938794
-322.109,30,764.99314
-293.812,30,766.036041
-328.096,30,767.401075
-335.926,30,768.501713
-336.674,30,769.636076
-332.456,30,770.742379
-336.927,30,771.802568
-290.018,30,772.887454
-335.163,30,773.977336
-325.097,30,775.071615
-328.544,30,776.269323
-314.386,30,777.521863
-345.071,30,779.102546
-296.246,30,780.669875
-337.93,30,781.85585
-328.611,30,783.003509
-363.84,30,784.557105
-370.62,30,785.758238
-360.13,30,787.046319
-361.98,30,788.358578
-361.6,30,789.940244
-337.285,30,791.019634
-322.854,30,792.075039
-342.767,30,793.21767
-318.577,30,794.303529
-328.968,30,795.425849
-352.156,30,796.475943
-322.468,30,797.578648
-302.198,30,798.636383
-323.927,30,799.732474
-305.596,30,800.778627
-332.781,30,801.837503
-325.077,30,802.889662
-314.674,30,803.970894
-320.51,30,805.024889
-318.015,30,806.057738
-328.812,30,807.14933
-343.103,30,810.641743
-336.454,30,811.681484
-334.948,30,812.7345
-326.255,30,813.881971
-301.261,30,815.120001
-331.132,30,816.308514
-339.79,30,817.35597
-312.536,30,818.425004
-316.034,30,819.463907
-329.008,30,820.553262
-322.575,30,821.585958
-306.482,30,822.628765
-320.007,30,823.693553
-342.895,30,824.764965
-322.733,30,825.793846
-304.922,30,826.842773
-307.926,30,828.028683
-345.963,30,829.084278
-310.692,30,830.21147
-357.447,30,831.323269
-332.82,30,832.359748
-294.739,30,833.401255
-327.581,30,834.473433
-338.33,30,835.514072
-302.976,30,836.550578
-323.069,30,837.574716
-323.031,30,838.617506
-325.663,30,839.660407
-325.485,30,840.7217
-321.405,30,841.811604
-320.046,30,842.877899
-317.862,30,844.182172
-339.652,30,845.39167
-326.571,30,846.431476
-352.405,30,847.475266
-304.703,30,848.568064
-340.79,30,849.626066
-324.126,30,850.665776
-320.613,30,851.722031
-309.563,30,852.76132
-331.434,30,853.81784
-333.104,30,854.877153
-326.089,30,855.928949
-316.973,30,856.968883
-348.139,30,857.999636
-345.012,30,859.041643
-318.18,30,860.079438
-326.497,30,861.130204
-332.769,30,862.183635
-320.108,30,863.233146
-305.118,30,864.294616
-326.721,30,865.323456
-321.559,30,866.360586
-327.715,30,867.394473
-325.742,30,868.426608
-328.108,30,869.478306
-318.974,30,870.516672
-308.746,30,871.579568
-319.435,30,872.625279
-325.968,30,873.6859
-319.962,30,874.751007
-332.146,30,875.83168
-309.243,30,876.900449
-334.28,30,877.954694
-321.437,30,879.008924
-321.989,30,880.078497
-331.534,30,881.105817
-310.991,30,882.140845
-327.691,30,885.432327
-322.607,30,886.552399
-326.961,30,887.597092
-323.031,30,888.643175
-353.392,30,889.701141
-295.577,30,890.739324
-291.118,30,891.781988
-336.676,30,892.810868
-323.75,30,893.885578
-347.42,30,894.943305
-317.138,30,895.979801
-331.863,30,897.031189
-321.938,30,898.081912
-316.86,30,899.120274
-312.025,30,900.174296
-324.966,30,901.235001
-317.752,30,902.266789
-329.189,30,903.300505
-300.598,30,904.361885
-334.973,30,905.439717
-338.463,30,906.505714
-324.396,30,907.563219
-324.385,30,908.641726
-327.598,30,909.709209
-345.667,30,910.927161
-322.365,30,912.061256
-322.803,30,913.091973
-317.682,30,914.132026
-330.797,30,915.185573
-311.539,30,916.203052
-318.89,30,917.242479
-323.386,30,918.272326
-321.486,30,919.310339
-323.219,30,920.365196
-324.952,30,921.413512
-331.968,30,922.450207
-336.463,30,923.480136
-335.176,30,924.522507
-309.108,30,925.576775
-301.551,30,926.604473
-331.494,30,927.648174
-342.457,30,928.705531
-326.738,30,929.772533
-322.948,30,930.852388
-329.446,30,931.914488
-331.563,30,933.006031
-319.161,30,934.062166
-339.479,30,935.139607
-336.642,30,936.209012
-323.867,30,937.295662
-322.973,30,938.396178
-341.866,30,939.49445
-309.425,30,940.609952
-327.783,30,941.721645
-325.954,30,942.846332
-336.194,30,943.903864
-319.654,30,944.967449
-305.056,30,946.021497
-324.869,30,947.054826
-334.361,30,948.141561
-310.646,30,949.233786
-335.648,30,950.339559
-331.262,30,951.440575
-330.862,30,952.502369
-329.023,30,953.560181
-326.965,30,954.605644
-324.388,30,955.651075
-331.411,30,956.697149
-332.712,30,959.893775
-320.254,30,960.985959
-341.306,30,962.03731
-319.934,30,963.095415
-334.056,30,964.144927
-336.364,30,965.21118
-319.131,30,966.268861
-344.828,30,967.379636
-323.909,30,968.536845
-318.756,30,969.616795
-316.674,30,970.678398
-334.904,30,971.718959
-319.081,30,972.805558
-332.683,30,973.838271
-312.192,30,974.886174
-306.536,30,975.933734
-314.299,30,977.0644
-311.239,30,978.186663
-331.162,30,979.230437
-322.742,30,980.260199
-341.782,30,981.301821
-301.858,30,982.336598
-308.076,30,983.39352
-319.674,30,984.425721
-302.839,30,985.458026
-314.883,30,986.488336
-310.083,30,987.553065
-314.483,30,988.648937
-330.141,30,989.698281
-332.995,30,990.747471
-334.036,30,991.790254
-327.406,30,992.829868
-316.134,30,993.893248
-326.639,30,994.933903
-323.479,30,995.979715
-315.501,30,997.058535
-343.992,30,998.116504
-310.374,30,999.182666
-316.494,30,1000.278224
-326.392,30,1001.329804
-328.345,30,1002.367138
-326.738,30,1003.425326
-349.386,30,1004.503235
-334.885,30,1005.540314
-324.6,30,1006.585625
-338.626,30,1007.643713
-332.152,30,1008.700072
-306.131,30,1009.753274
-294.759,30,1010.800223
-335.75,30,1011.834035
-340.808,30,1012.88862
-316.289,30,1013.926208
-320.918,30,1014.989028
-308.397,30,1016.048961
-327.863,30,1017.09088
-315.395,30,1018.144008
-335.763,30,1019.18481
-337.522,30,1020.230265
-316.255,30,1021.650008
-327.474,30,1022.968644
-322.177,30,1024.821849
-320.643,30,1026.733972
-328.153,30,1027.891392
-326.791,30,1028.971248
-300.113,30,1030.122959
-332.21,30,1031.678076
-320.562,30,1033.371094
-326.01,30,1034.817068
-332.165,30,1038.484382
-291.341,30,1040.027012
-321.692,30,1042.152717
-330.601,30,1043.591357
-324.033,30,1044.750949
-322.067,30,1045.852871
-286.276,30,1046.925117
-307.291,30,1048.021188
-312.331,30,1049.071513
-327.012,30,1050.182079
-290.53,30,1051.249806
-331.805,30,1052.313399
-316.373,30,1053.374608
-305.573,30,1054.532869
-327.933,30,1055.585928
-340.18,30,1056.643084
-318.45,30,1057.813283
-317.159,30,1058.938556
-307.837,30,1060.036291
-319.021,30,1061.135548
-344.762,30,1062.283751
-318.458,30,1063.411801
-319.214,30,1065.020271
-324.717,30,1066.482769
-338.66,30,1068.200012
-310.816,30,1069.63256
-342.072,30,1071.033822
-316.776,30,1072.225654
-336.937,30,1073.331272
-320.921,30,1074.432415
-326.575,30,1075.521407
-320.58,30,1076.617235
-338.601,30,1077.705009
-314.278,30,1078.775683
-322.9,30,1079.877413
-322.329,30,1080.943417
-324.298,30,1082.009347
-303.556,30,1083.126477
-314.913,30,1084.197244
-318.525,30,1085.270183
-307.712,30,1086.351929
-311.268,30,1087.423109
-304.775,30,1088.499238
-329.436,30,1089.575998
-347.634,30,1090.631149
-343.633,30,1091.698436
-316.109,30,1092.801929
-326.785,30,1093.8848
-329.809,30,1095.010668
-313.332,30,1096.158912
-307.589,30,1097.330091
-311.542,30,1098.456581
-321.897,30,1099.799015
-309.243,30,1101.301697
-314.23,30,1102.495143
-312.884,30,1103.689236
-314.829,30,1104.983636
-325.075,30,1106.77094
-320.572,30,1108.655301
-312.248,30,1110.042741
-335.769,30,1111.250087
-309.758,30,1112.298136
-345.086,30,1113.395972
-314.618,30,1114.469872
-338.388,30,1115.53671
-327.955,30,1116.616108
-311.787,30,1117.678514
-327.494,30,1118.751489
-298.82,30,1119.806613
-319.02,30,1123.096549
-305.566,30,1124.192123
-333.732,30,1125.260082
-310.412,30,1126.377469
-320.983,30,1127.494699
-301.361,30,1128.588491
-344.414,30,1129.65886
-331.682,30,1130.728418
-295.869,30,1131.794561
-317.929,30,1132.852021
-343.381,30,1133.897509
-340.182,30,1134.981115
-318.908,30,1136.036963
-305.168,30,1137.120512
-336.518,30,1138.175935
-335.286,30,1139.24146
-334.054,30,1140.31123
-335.296,30,1141.416771
-323.491,30,1142.589838
-339.631,30,1143.64837
-310.689,30,1144.731452
-302.98,30,1145.788011
-321.972,30,1146.867408
-302.891,30,1147.936371
-323.862,30,1148.987411
-332.559,30,1150.043886
-318.403,30,1151.103837
-333.036,30,1152.180946
-324.719,30,1153.230895
-315.209,30,1154.273852
-332.924,30,1155.382751
-315.126,30,1156.440787
-305.231,30,1157.571149
-315.526,30,1158.677328
-323.955,30,1159.748062
-342.702,30,1160.807052
-315.72,30,1161.868683
-314.542,30,1163.015286
-331.362,30,1164.174108
-332.27,30,1165.313127
-316.681,30,1166.430504
-308.836,30,1167.495717
-331.542,30,1168.610402
-315.437,30,1169.705807
-366.18,30,1171.265882
-359.99,30,1172.615898
-365.88,30,1174.037971
-362.08,30,1175.101845
-366.12,30,1176.159053
-325.255,30,1177.319515
-289.943,30,1178.359092
-316.931,30,1179.447351
-334.339,30,1180.634494
-325.015,30,1181.77605
-305.473,30,1182.914001
-334.029,30,1184.047733
-342.025,30,1185.222227
-336.094,30,1186.607903
-303.678,30,1188.558759
-307.81,30,1190.155591
-315.784,30,1191.271736
-302.008,30,1192.364147
-328.631,30,1193.460046
-328.768,30,1194.530365
-299.956,30,1195.585646
-322.973,30,1196.686672
-302.31,30,1197.732814
-325.408,30,1198.776273
-323.058,30,1199.835517
-319.64,30,1200.921442
-325.393,30,1201.998648
-310.264,30,1203.053723
-303.197,30,1204.183823
-329.091,30,1207.614467
-312.681,30,1208.652803
-331.186,30,1209.708209
-319.633,30,1210.760327
-290.753,30,1211.837333
-329.002,30,1212.876345
-311.382,30,1213.914589
-335.657,30,1214.955612
-308.642,30,1216.087355
-328.234,30,1217.358498
-293.272,30,1218.471614
-316.917,30,1219.555199
-325.746,30,1220.685339
-319.486,30,1221.739949
-321.143,30,1222.785495
-307.28,30,1223.809868
-326.944,30,1224.835902
-338.903,30,1225.879365
-318.366,30,1226.9879
-310.159,30,1228.046988
-320.401,30,1229.119387
-313.248,30,1230.172087
-333.55,30,1231.280456
