#{"t_start": 1676302408.6710882, "env_id": "NetworkManagement-v1"}
r,l,t
-337.712,30,61.611869
-371.324,30,61.783178
-339.809,30,61.953812
-323.924,30,62.147555
-360.558,30,62.319097
-350.566,30,62.494629
-359.385,30,62.681093
-305.958,30,62.873244
-295.078,30,63.044319
-314.997,30,63.216565
-344.252,30,63.407626
-347.765,30,63.578771
-350.981,30,63.749991
-346.626,30,63.943402
-351.685,30,64.114492
-362.705,30,64.286472
-351.223,30,64.456768
-337.735,30,64.647793
-360.22,30,64.819845
-334.703,30,64.991216
-348.803,30,65.182626
-313.435,30,65.353406
-340.214,30,65.524278
-337.207,30,65.71543
-334.332,30,65.885982
-316.969,30,66.057892
-357.008,30,66.229212
-337.158,30,66.420979
-361.126,30,66.591795
-360.131,30,66.763268
-341.771,30,66.953977
-341.474,30,67.128726
-355.114,30,67.299547
-364.455,30,67.490527
-348.449,30,67.661841
-346.903,30,67.832774
-338.31,30,68.00303
-345.888,30,68.194765
-356.354,30,68.365342
-337.912,30,68.536465
-374.828,30,68.72787
-340.818,30,68.899758
-328.725,30,69.071146
-348.79,30,69.262487
-360.435,30,69.433432
-346.679,30,69.603549
-357.883,30,69.774222
-304.703,30,69.964103
-353.995,30,70.134893
-343.701,30,70.305893
-325.35,30,70.496966
-286.66,30,70.668526
-327.98,30,70.839335
-328.112,30,71.02943
-291.061,30,71.20123
-329.848,30,71.371962
-319.62,30,71.542484
-326.203,30,71.733363
-318.693,30,71.904398
-315.992,30,72.075383
-321.181,30,72.266082
-311.368,30,72.437127
-303.666,30,72.607693
-312.244,30,72.799605
-311.727,30,72.970554
-308.655,30,73.142341
-302.922,30,73.31336
-314.0,30,73.504519
-319.757,30,73.674615
-316.646,30,73.845805
-319.429,30,74.036114
-333.671,30,74.207648
-329.692,30,74.37812
-345.741,30,74.568296
-332.728,30,74.739282
-340.631,30,74.90886
-334.942,30,75.078839
-325.628,30,75.268249
-311.924,30,75.438262
-309.196,30,75.608221
-297.962,30,75.798453
-305.662,30,75.96944
-358.686,30,76.140044
-315.078,30,76.329398
-317.601,30,76.500192
-320.406,30,76.67135
-316.703,30,76.842562
-330.307,30,77.03342
-313.851,30,77.204003
-331.359,30,77.375761
-304.356,30,77.565352
-278.045,30,77.736435
-311.83,30,77.907674
-307.889,30,78.099383
-310.44,30,78.27114
-301.185,30,78.441565
-318.393,30,78.613071
-319.262,30,78.803899
-340.569,30,78.974821
-332.872,30,79.14603
-334.112,30,79.337613
-324.513,30,79.509867
-320.419,30,79.680436
-336.909,30,79.872606
-319.869,30,80.04454
-327.367,30,80.215891
-331.148,30,80.387029
-308.183,30,80.577373
-313.346,30,80.748907
-336.454,30,80.921634
-325.471,30,81.11407
-323.936,30,81.285825
-330.37,30,81.457581
-320.086,30,81.648479
-318.005,30,81.819799
-330.372,30,81.991287
-322.746,30,82.163006
-320.164,30,82.354318
-333.268,30,82.524696
-305.926,30,82.695785
-341.951,30,82.887263
-335.426,30,83.059138
-325.378,30,83.23089
-325.871,30,83.422106
-336.124,30,83.59286
-370.589,30,83.764077
-323.703,30,83.935796
-341.614,30,84.124806
-308.27,30,84.295719
-321.51,30,84.466619
-335.864,30,84.65787
-340.132,30,84.830126
-354.402,30,85.000799
-342.839,30,85.192212
-298.555,30,85.363323
-350.171,30,85.533552
-336.333,30,85.705257
-335.161,30,85.89633
-310.921,30,86.067087
-342.569,30,86.238241
-345.855,30,86.429857
-344.427,30,86.602359
-334.769,30,86.773591
-314.138,30,86.96424
-341.077,30,87.135047
-324.932,30,87.306899
-330.707,30,87.478117
-346.43,30,87.668727
-340.412,30,87.840251
-357.816,30,88.011053
-324.729,30,88.20146
-323.268,30,88.372566
-312.861,30,88.542483
-347.098,30,88.732314
-333.097,30,88.903776
-321.656,30,89.074777
-357.318,30,89.245503
-351.45,30,89.436044
-346.1,30,89.606107
-331.698,30,89.777143
-327.737,30,89.966967
-330.141,30,90.137245
-326.684,30,90.307981
-345.696,30,90.591493
-344.786,30,90.760483
-345.896,30,90.929637
-346.966,30,91.099922
-344.016,30,91.270246
-309.076,30,91.467897
-316.12,30,91.643334
-356.197,30,91.818099
-320.624,30,92.011576
-317.781,30,92.183903
-328.261,30,92.355576
-329.131,30,92.551032
-310.177,30,92.723237
-316.302,30,92.898459
-331.22,30,93.081898
-301.864,30,93.274449
-309.049,30,93.44577
-289.319,30,93.617073
-323.054,30,93.807975
-307.96,30,93.980015
-298.334,30,94.151002
-301.717,30,94.342953
-336.12,30,94.513877
-304.798,30,94.685242
-298.622,30,94.857031
-335.16,30,95.048193
-351.449,30,95.219353
-354.756,30,95.390536
-315.01,30,95.581582
-318.333,30,95.754251
-334.509,30,95.926362
-306.693,30,96.118483
-309.987,30,96.289142
-280.732,30,96.460146
-317.375,30,96.630178
-295.641,30,96.821155
-302.595,30,96.992024
-284.533,30,97.163142
-295.686,30,97.353426
-309.504,30,97.528187
-345.3,30,97.709842
-263.774,30,97.900367
-319.677,30,98.070939
-295.314,30,98.241972
-300.605,30,98.411972
-301.286,30,98.602823
-304.307,30,98.77373
-319.518,30,98.943891
-257.642,30,99.134079
-270.45,30,99.304581
-290.994,30,99.475818
-266.349,30,99.666866
-317.406,30,99.837887
-327.401,30,100.009235
-243.217,30,100.18026
-275.221,30,100.371995
-313.024,30,100.542444
-287.898,30,100.713323
-317.247,30,100.904296
-293.335,30,101.075992
-302.059,30,101.246525
-289.965,30,101.438219
-284.029,30,101.610453
-285.256,30,101.78186
-283.94,30,101.952006
-267.688,30,102.143387
-305.948,30,102.313974
-309.128,30,102.484653
-280.559,30,102.674862
-302.784,30,102.84528
-264.637,30,103.016689
-285.834,30,103.208202
-285.247,30,103.380175
-282.125,30,103.55182
-300.297,30,103.72326
-302.198,30,103.914965
-290.978,30,104.086047
-289.381,30,104.256989
-301.553,30,104.448322
-331.705,30,104.619098
-277.445,30,104.78904
-263.333,30,104.978538
-276.861,30,105.148316
-295.509,30,105.318119
-285.591,30,105.48816
-296.707,30,105.679403
-283.612,30,105.850688
-291.447,30,106.021157
-275.902,30,106.212128
-302.939,30,106.383482
-273.698,30,106.554197
-262.101,30,106.743718
-288.002,30,106.914137
-300.636,30,107.084656
-304.056,30,107.255495
-300.484,30,107.448413
-300.225,30,107.619481
-317.692,30,107.790219
-340.004,30,107.981619
-286.325,30,108.153679
-299.511,30,108.324905
-289.815,30,108.51562
-292.007,30,108.686276
-331.349,30,108.856875
-325.857,30,109.027031
-310.542,30,109.218437
-304.734,30,109.390374
-289.262,30,109.56163
-303.416,30,109.752817
-310.015,30,109.924611
-292.83,30,110.09559
-298.368,30,110.286191
-335.743,30,110.457309
-308.4,30,110.628671
-300.113,30,110.799935
-327.075,30,110.990958
-288.968,30,111.162586
-284.124,30,111.333793
-339.316,30,111.524526
-331.534,30,111.695269
-337.911,30,111.865964
-331.759,30,112.056876
-340.656,30,112.227622
-327.486,30,112.398412
-318.816,30,112.569737
-337.072,30,112.760469
-339.051,30,112.931043
-320.311,30,113.102347
-313.088,30,113.29266
-278.181,30,113.46414
-319.797,30,113.635691
-345.369,30,113.826486
-295.261,30,113.997299
-306.703,30,114.167697
-296.543,30,114.338244
-323.144,30,114.52845
-286.074,30,114.699496
-283.801,30,114.870644
-289.853,30,115.061108
-280.763,30,115.231208
-291.401,30,115.401967
-296.47,30,115.592345
-270.904,30,115.762905
-302.165,30,115.932827
-292.575,30,116.10359
-261.669,30,116.294993
-249.569,30,116.46659
-258.512,30,116.637005
-277.609,30,116.829035
-296.02,30,117.00074
-271.006,30,117.171877
-287.409,30,117.362915
-253.017,30,117.533792
-252.337,30,117.70451
-279.908,30,117.875571
-226.702,30,118.066569
-283.099,30,118.236349
-285.003,30,118.406683
-258.683,30,118.596143
-269.326,30,118.766798
-258.668,30,118.937539
-266.896,30,119.127181
-242.562,30,119.297886
-270.665,30,119.468681
-268.61,30,119.640654
-264.721,30,119.82948
-278.824,30,119.999444
-259.107,30,120.169932
-287.906,30,120.359805
-280.137,30,120.530399
-263.223,30,120.699887
-289.002,30,120.982988
-288.112,30,121.151518
-289.781,30,121.31993
-288.222,30,121.489421
-286.706,30,121.660248
-290.137,30,121.855993
-300.639,30,122.031166
-288.503,30,122.206026
-214.636,30,122.397686
-269.486,30,122.569424
-251.495,30,122.739938
-249.986,30,122.932476
-292.459,30,123.105037
-258.643,30,123.281237
-266.785,30,123.452343
-235.535,30,123.643471
-278.292,30,123.814262
-250.805,30,123.986352
-298.943,30,124.175897
-233.2,30,124.346299
-288.922,30,124.517746
-262.699,30,124.70915
-290.27,30,124.88053
-296.74,30,125.051255
-269.638,30,125.223195
-232.086,30,125.413927
-257.864,30,125.583722
-255.414,30,125.754125
-272.745,30,125.945842
-252.35,30,126.116645
-291.322,30,126.288228
-279.234,30,126.478714
-242.962,30,126.649535
-246.036,30,126.820526
-229.622,30,126.991175
-245.507,30,127.182677
-295.553,30,127.353856
-247.687,30,127.524355
-265.038,30,127.713991
-258.606,30,127.883922
-248.958,30,128.054886
-251.611,30,128.244363
-211.204,30,128.414949
-253.202,30,128.586185
-293.331,30,128.75674
-282.827,30,128.945817
-241.813,30,129.115928
-228.23,30,129.286051
-268.734,30,129.47656
-230.853,30,129.64923
-228.735,30,129.823169
-232.331,30,130.014791
-271.519,30,130.185959
-264.324,30,130.357817
-259.526,30,130.52814
-227.895,30,130.718483
-233.529,30,130.888858
-247.503,30,131.060594
-271.778,30,131.249961
-230.347,30,131.421246
-239.439,30,131.591562
-254.055,30,131.781997
-209.032,30,131.954179
-245.804,30,132.124304
-254.242,30,132.295867
-271.886,30,132.487457
-269.225,30,132.659283
-207.214,30,132.830164
-260.499,30,133.022147
-273.31,30,133.193211
-245.695,30,133.363837
-239.271,30,133.552908
-251.604,30,133.724056
-237.023,30,133.894434
-227.19,30,134.064525
-216.251,30,134.255599
-233.959,30,134.425908
-225.097,30,134.597055
-251.223,30,134.787218
-233.724,30,134.958827
-265.76,30,135.129801
-247.429,30,135.321117
-251.378,30,135.491458
-224.576,30,135.662683
-236.821,30,135.834273
-204.356,30,136.025647
-255.681,30,136.196027
-287.817,30,136.367292
-270.485,30,136.558744
-202.14,30,136.730126
-236.198,30,136.901533
-256.378,30,137.092274
-249.042,30,137.263864
-273.384,30,137.434388
-260.025,30,137.604261
-250.059,30,137.795401
-273.441,30,137.967082
-274.697,30,138.13793
-252.934,30,138.328042
-254.971,30,138.498711
-251.773,30,138.670679
-274.739,30,138.861945
-236.641,30,139.034569
-201.288,30,139.205626
-170.567,30,139.376689
-238.46,30,139.568329
-230.189,30,139.73976
-198.817,30,139.910243
-241.033,30,140.10168
-214.701,30,140.272749
-242.836,30,140.443666
-217.773,30,140.633148
-213.172,30,140.803431
-240.921,30,140.974139
-220.785,30,141.14455
-240.861,30,141.335053
-227.673,30,141.505654
-251.579,30,141.676099
-266.017,30,141.866727
-234.15,30,142.037318
-241.488,30,142.209004
-268.497,30,142.402495
-271.918,30,142.573158
-246.4,30,142.743203
-259.676,30,142.914494
-216.212,30,143.105426
-239.95,30,143.276116
-241.455,30,143.446575
-226.255,30,143.636789
-268.001,30,143.80783
-210.459,30,143.979034
-208.936,30,144.170985
-223.148,30,144.342123
-269.66,30,144.512782
-264.998,30,144.68267
-232.428,30,144.873718
-209.899,30,145.044932
-225.432,30,145.215281
-233.041,30,145.406243
-267.796,30,145.576202
-255.859,30,145.746934
-245.054,30,145.938087
-243.856,30,146.10841
-267.251,30,146.278521
-274.171,30,146.448914
-231.398,30,146.638978
-248.44,30,146.809636
-218.981,30,146.981004
-180.119,30,147.173379
-237.158,30,147.345063
-225.111,30,147.515437
-221.651,30,147.705941
-248.134,30,147.877015
-209.602,30,148.047845
-224.23,30,148.218089
-222.319,30,148.409434
-204.609,30,148.581051
-219.115,30,148.75131
-208.695,30,148.941823
-191.159,30,149.112002
-159.637,30,149.281947
-215.883,30,149.472021
-205.256,30,149.641361
-208.761,30,149.810663
-243.486,30,149.980113
-245.472,30,150.171946
-217.653,30,150.342745
-180.208,30,150.514362
-239.432,30,150.705163
-207.094,30,150.876066
-216.812,30,151.046439
-217.374,30,151.329678
-219.984,30,151.499263
-225.229,30,151.667826
-226.607,30,151.83818
-216.924,30,152.007912
-245.696,30,152.204262
-237.374,30,152.380248
-263.742,30,152.555596
-227.702,30,152.757331
-243.469,30,152.929971
-227.942,30,153.100692
-223.611,30,153.294588
-234.896,30,153.467125
-258.533,30,153.642469
-237.004,30,153.815697
-175.603,30,154.007082
-208.868,30,154.177859
-196.396,30,154.350826
-218.828,30,154.541347
-175.043,30,154.712302
-193.959,30,154.884808
-227.131,30,155.075133
-229.272,30,155.246183
-216.553,30,155.417144
-189.053,30,155.588569
-229.737,30,155.781556
-184.367,30,155.954329
-262.206,30,156.125237
-192.52,30,156.317101
-228.653,30,156.488364
-244.856,30,156.65908
-219.216,30,156.850296
-195.469,30,157.022991
-236.59,30,157.193824
-153.476,30,157.364997
-233.003,30,157.5557
-246.462,30,157.727303
-185.782,30,157.899675
-248.497,30,158.091
-204.508,30,158.263928
-250.066,30,158.435035
-188.856,30,158.626777
-208.215,30,158.79849
-180.95,30,158.969661
-229.981,30,159.140175
-266.176,30,159.331212
-227.104,30,159.502048
-246.216,30,159.674834
-207.537,30,159.865509
-237.995,30,160.03701
-254.622,30,160.208885
-266.214,30,160.401474
-194.802,30,160.572445
-244.527,30,160.74412
-250.224,30,160.914839
-223.883,30,161.107168
-235.296,30,161.27853
-245.395,30,161.450188
-210.819,30,161.64324
-219.794,30,161.815392
-161.956,30,161.986114
-200.433,30,162.177412
-221.52,30,162.349033
-232.255,30,162.52047
-210.35,30,162.691526
-208.566,30,162.883078
-238.119,30,163.054487
-144.739,30,163.226176
-248.364,30,163.417232
-226.576,30,163.587605
-160.776,30,163.758775
-239.928,30,163.950747
-225.389,30,164.12228
-209.827,30,164.293328
-180.549,30,164.465693
-227.435,30,164.656617
-166.245,30,164.826119
-173.512,30,164.997673
-192.965,30,165.191444
-255.799,30,165.363019
-238.001,30,165.534122
-239.143,30,165.724857
-221.282,30,165.895977
-192.042,30,166.068431
-203.458,30,166.240741
-195.788,30,166.432359
-221.992,30,166.604742
-263.646,30,166.777152
-174.303,30,166.969724
-225.783,30,167.140649
-144.443,30,167.311434
-200.522,30,167.504463
-210.215,30,167.675223
-205.358,30,167.846617
-218.749,30,168.017375
-252.982,30,168.209705
-216.81,30,168.380946
-225.714,30,168.551932
-139.4,30,168.743971
-212.912,30,168.916521
-242.902,30,169.08827
-237.253,30,169.279666
-142.663,30,169.450815
-135.213,30,169.622014
-179.837,30,169.792296
-188.098,30,169.985106
-202.597,30,170.156846
-174.537,30,170.327668
-148.755,30,170.519788
-199.057,30,170.692315
-124.913,30,170.864843
-220.056,30,171.057462
-189.271,30,171.228824
-189.215,30,171.399326
-207.275,30,171.571105
-213.67,30,171.762798
-152.746,30,171.934011
-199.404,30,172.104823
-200.866,30,172.297897
-185.881,30,172.469364
-152.486,30,172.64001
-199.779,30,172.832476
-164.069,30,173.004007
-152.693,30,173.175863
-182.424,30,173.347043
-169.661,30,173.536734
-159.798,30,173.708556
-200.761,30,173.879673
-136.622,30,174.070458
-146.189,30,174.241239
-108.893,30,174.412416
-119.197,30,174.603101
-131.076,30,174.77464
-166.607,30,174.946609
-163.641,30,175.118029
-103.595,30,175.310031
-155.247,30,175.481979
-81.199,30,175.652448
-164.352,30,175.843319
-106.739,30,176.014466
-126.146,30,176.184744
-95.655,30,176.375681
-151.932,30,176.547474
-109.238,30,176.719097
-183.627,30,176.890466
-152.28,30,177.082283
-130.283,30,177.253951
-121.1,30,177.426311
-90.714,30,177.617891
-161.245,30,177.789045
-143.058,30,177.959936
-141.325,30,178.151628
-142.879,30,178.323118
-99.286,30,178.493618
-107.51,30,178.664757
-168.507,30,178.856135
-108.329,30,179.027862
-109.865,30,179.199993
-119.183,30,179.39101
-110.939,30,179.562371
-128.066,30,179.733113
-84.557,30,179.924595
-82.037,30,180.095823
-129.937,30,180.266974
-92.102,30,180.438264
-96.549,30,180.629314
-129.468,30,180.80196
-78.007,30,180.973958
-148.101,30,181.165812
-113.364,30,181.337053
-81.726,30,181.508588
-68.095,30,181.79573
-67.443,30,181.967514
-70.883,30,182.138533
-76.319,30,182.309313
-72.145,30,182.480022
-113.059,30,182.676806
-90.64,30,182.853553
-101.244,30,183.030722
-118.595,30,183.224753
-99.418,30,183.396725
-87.969,30,183.567764
-117.396,30,183.762108
-135.545,30,183.934408
-119.507,30,184.109453
-121.778,30,184.280577
-140.721,30,184.473244
-191.556,30,184.645244
-123.119,30,184.817171
-99.1,30,185.008304
-174.475,30,185.179424
-105.884,30,185.350804
-117.666,30,185.542139
-199.295,30,185.714062
-149.957,30,185.884973
-158.683,30,186.056506
-124.501,30,186.247669
-70.459,30,186.419405
-95.102,30,186.590728
-115.988,30,186.784109
-124.623,30,186.956096
-133.168,30,187.127522
-77.453,30,187.317908
-146.453,30,187.48874
